id,thana,lat,lon,case_no,date,serial,total_amo,t56,lead_cartridge,rubber_cartridge,tear_gas_grenade,baton_rounds,lethal,non_lethal,shotgun_shell,area,area_lat,area_lon
1181,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1181,8,0,0,0,8,0,0,8,0,Jatrabari,23.69927343,90.45758044
1182,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1182,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
1183,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1183,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
1184,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1184,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1185,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1185,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1186,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1186,8,0,0,0,8,0,0,8,0,Jatrabari,23.69927343,90.45758044
1187,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1187,8,0,0,0,8,0,0,8,0,Jatrabari,23.69927343,90.45758044
1188,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1188,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
1189,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1189,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
1190,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1190,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1191,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1191,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1192,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1192,12,12,0,0,0,0,12,0,0,Jatrabari,23.69927343,90.45758044
1193,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1193,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1194,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1194,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1195,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1195,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1196,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1196,8,0,0,0,8,0,0,8,0,Jatrabari,23.69927343,90.45758044
1197,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1197,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1198,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1198,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1199,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1199,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1200,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1200,8,0,0,0,8,0,0,8,0,Jatrabari,23.69927343,90.45758044
1201,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1201,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1202,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1202,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1203,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1203,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1204,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1204,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1205,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1205,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1206,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1206,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1207,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1207,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1208,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1208,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1209,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1209,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1210,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1210,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1211,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1211,40,0,40,0,0,0,40,0,0,Jatrabari,23.69927343,90.45758044
1212,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1212,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
1213,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1213,18,0,0,18,0,0,0,18,0,Jatrabari,23.69927343,90.45758044
1214,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1214,8,0,0,0,8,0,0,8,0,Jatrabari,23.69927343,90.45758044
1215,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1215,11,11,0,0,0,0,11,0,0,Jatrabari,23.69927343,90.45758044
1216,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1216,3,0,3,0,0,0,3,0,0,Jatrabari,23.69927343,90.45758044
1217,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1217,4,0,0,0,4,0,0,4,0,Jatrabari,23.69927343,90.45758044
1218,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1218,5,0,5,0,0,0,5,0,0,Jatrabari,23.69927343,90.45758044
1219,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1219,16,0,8,8,0,0,8,8,0,Jatrabari,23.69927343,90.45758044
1220,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1220,5,0,5,0,0,0,5,0,0,Jatrabari,23.69927343,90.45758044
1221,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1221,4,4,0,0,0,0,4,0,0,Jatrabari,23.69927343,90.45758044
1222,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1222,6,6,0,0,0,0,6,0,0,Jatrabari,23.69927343,90.45758044
1223,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1223,8,0,0,0,8,0,0,8,0,Jatrabari,23.69927343,90.45758044
1224,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1224,9,0,7,2,0,0,7,2,0,Jatrabari,23.69927343,90.45758044
1225,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1225,25,0,22,3,0,0,22,3,0,Jatrabari,23.69927343,90.45758044
1226,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1226,10,10,0,0,0,0,10,0,0,Jatrabari,23.69927343,90.45758044
1227,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1227,1,1,0,0,0,0,1,0,0,Jatrabari,23.69927343,90.45758044
1228,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1228,40,0,25,15,0,0,25,15,0,Jatrabari,23.69927343,90.45758044
1229,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1229,34,0,20,14,0,0,20,14,0,Jatrabari,23.69927343,90.45758044
1230,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1230,20,0,10,10,0,0,10,10,0,Jatrabari,23.69927343,90.45758044
1231,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1231,15,0,15,0,0,0,15,0,0,Jatrabari,23.69927343,90.45758044
1232,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1232,24,0,14,10,0,0,14,10,0,Jatrabari,23.69927343,90.45758044
1233,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1233,34,34,0,0,0,0,34,0,0,Jatrabari,23.69927343,90.45758044
1234,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1234,10,10,0,0,0,0,10,0,0,Jatrabari,23.69927343,90.45758044
1235,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1235,23,23,0,0,0,0,23,0,0,Jatrabari,23.69927343,90.45758044
1236,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1236,2,0,0,0,2,0,0,2,0,Jatrabari,23.69927343,90.45758044
1237,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1237,1,0,0,0,1,0,0,1,0,Jatrabari,23.69927343,90.45758044
1238,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1238,9,9,0,0,0,0,9,0,0,Jatrabari,23.69927343,90.45758044
1239,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1239,7,7,0,0,0,0,7,0,0,Jatrabari,23.69927343,90.45758044
1240,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1240,9,0,9,0,0,0,9,0,0,Jatrabari,23.69927343,90.45758044
1241,Jatrabari,23.71015969,90.43475924,৬১/৭১২,20/07/2024,1241,4,0,0,0,4,0,0,4,0,Jatrabari,23.69927343,90.45758044
1242,New Market,23.73857599,90.38342463,########,18/07/2024,1242,16,0,0,0,16,0,0,16,0,Dhanmondi,23.74260831,90.38220756
1243,New Market,23.73857599,90.38342463,########,18/07/2024,1243,34,0,10,24,0,0,10,24,0,Dhanmondi,23.74260831,90.38220756
1244,New Market,23.73857599,90.38342463,########,18/07/2024,1244,32,0,13,19,0,0,13,19,0,Dhanmondi,23.74260831,90.38220756
1245,New Market,23.73857599,90.38342463,########,18/07/2024,1245,15,0,0,0,15,0,0,15,0,Dhanmondi,23.74260831,90.38220756
1246,New Market,23.73857599,90.38342463,########,18/07/2024,1246,19,0,0,19,0,0,0,19,0,Dhanmondi,23.74260831,90.38220756
1247,New Market,23.73857599,90.38342463,########,18/07/2024,1247,8,0,0,8,0,0,0,8,0,Dhanmondi,23.74260831,90.38220756
1248,New Market,23.73857599,90.38342463,########,18/07/2024,1248,11,0,0,11,0,0,0,11,0,Dhanmondi,23.74260831,90.38220756
1249,New Market,23.73857599,90.38342463,########,18/07/2024,1249,8,0,0,8,0,0,0,8,0,Dhanmondi,23.74260831,90.38220756
1250,New Market,23.73857599,90.38342463,########,18/07/2024,1250,30,0,9,21,0,0,9,21,0,Dhanmondi,23.74260831,90.38220756
1251,New Market,23.73857599,90.38342463,########,18/07/2024,1251,7,0,0,7,0,0,0,7,0,Dhanmondi,23.74260831,90.38220756
1252,New Market,23.73857599,90.38342463,########,18/07/2024,1252,10,0,0,10,0,0,0,10,0,Dhanmondi,23.74260831,90.38220756
1253,New Market,23.73857599,90.38342463,########,18/07/2024,1253,1,0,0,1,0,0,0,1,0,Dhanmondi,23.74260831,90.38220756
1254,New Market,23.73857599,90.38342463,########,18/07/2024,1254,10,0,0,0,10,0,0,10,0,Dhanmondi,23.74260831,90.38220756
1255,New Market,23.73857599,90.38342463,########,18/07/2024,1255,8,0,0,0,5,3,0,8,0,Dhanmondi,23.74260831,90.38220756
1256,New Market,23.73857599,90.38342463,########,18/07/2024,1256,6,0,0,0,6,0,0,6,0,Dhanmondi,23.74260831,90.38220756
1257,New Market,23.73857599,90.38342463,########,18/07/2024,1257,16,0,0,0,16,0,0,16,0,Dhanmondi,23.74260831,90.38220756
1258,New Market,23.73857599,90.38342463,########,18/07/2024,1258,9,0,0,0,9,0,0,9,0,Dhanmondi,23.74260831,90.38220756
1259,New Market,23.73857599,90.38342463,########,18/07/2024,1259,33,0,5,28,0,0,5,28,0,Dhanmondi,23.74260831,90.38220756
1260,New Market,23.73857599,90.38342463,########,18/07/2024,1260,22,0,4,18,0,0,4,18,0,Dhanmondi,23.74260831,90.38220756
1261,New Market,23.73857599,90.38342463,########,18/07/2024,1261,27,0,0,27,0,0,0,27,0,Dhanmondi,23.74260831,90.38220756
1262,New Market,23.73857599,90.38342463,########,18/07/2024,1262,41,0,17,24,0,0,17,24,0,Dhanmondi,23.74260831,90.38220756
1263,New Market,23.73857599,90.38342463,########,18/07/2024,1263,23,0,4,19,0,0,4,19,0,Dhanmondi,23.74260831,90.38220756
1264,New Market,23.73857599,90.38342463,########,18/07/2024,1264,33,0,16,17,0,0,16,17,0,Dhanmondi,23.74260831,90.38220756
1265,New Market,23.73857599,90.38342463,########,18/07/2024,1265,18,0,8,10,0,0,8,10,0,Dhanmondi,23.74260831,90.38220756
1266,New Market,23.73857599,90.38342463,########,18/07/2024,1266,7,0,0,0,7,0,0,7,0,Dhanmondi,23.74260831,90.38220756
1267,New Market,23.73857599,90.38342463,########,18/07/2024,1267,6,0,0,0,6,0,0,6,0,Dhanmondi,23.74260831,90.38220756
1268,New Market,23.73857599,90.38342463,########,18/07/2024,1268,5,0,0,0,5,0,0,5,0,Dhanmondi,23.74260831,90.38220756
1269,New Market,23.73857599,90.38342463,########,18/07/2024,1269,6,0,0,0,6,0,0,6,0,Dhanmondi,23.74260831,90.38220756
1270,New Market,23.73857599,90.38342463,########,18/07/2024,1270,11,0,0,0,11,0,0,11,0,Dhanmondi,23.74260831,90.38220756
1271,New Market,23.73857599,90.38342463,########,18/07/2024,1271,36,0,11,25,0,0,11,25,0,Dhanmondi,23.74260831,90.38220756
1272,New Market,23.73857599,90.38342463,########,18/07/2024,1272,8,0,0,8,0,0,0,8,0,Dhanmondi,23.74260831,90.38220756
1273,New Market,23.73857599,90.38342463,########,18/07/2024,1273,1,0,0,0,1,0,0,1,0,Dhanmondi,23.74260831,90.38220756
1274,New Market,23.73857599,90.38342463,########,18/07/2024,1274,13,0,0,0,10,3,0,13,0,Dhanmondi,23.74260831,90.38220756
1275,New Market,23.73857599,90.38342463,########,18/07/2024,1275,2,0,0,0,2,0,0,2,0,Dhanmondi,23.74260831,90.38220756
1276,New Market,23.73857599,90.38342463,########,18/07/2024,1276,28,0,0,28,0,0,0,28,0,Dhanmondi,23.74260831,90.38220756
1277,New Market,23.73857599,90.38342463,########,18/07/2024,1277,5,0,0,0,5,0,0,5,0,Dhanmondi,23.74260831,90.38220756
1278,New Market,23.73857599,90.38342463,########,18/07/2024,1278,19,0,8,11,0,0,8,11,0,Dhanmondi,23.74260831,90.38220756
1279,New Market,23.73857599,90.38342463,########,18/07/2024,1279,11,0,0,0,8,3,0,11,0,Dhanmondi,23.74260831,90.38220756
1280,New Market,23.73857599,90.38342463,########,18/07/2024,1280,36,0,15,21,0,0,15,21,0,Dhanmondi,23.74260831,90.38220756
1281,New Market,23.73857599,90.38342463,########,18/07/2024,1281,17,0,8,9,0,0,8,9,0,Dhanmondi,23.74260831,90.38220756
1282,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1282,11,0,0,0,11,0,0,11,0,Dhanmondi,23.74260831,90.38220756
1283,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1283,13,0,12,1,0,0,12,1,0,Dhanmondi,23.74260831,90.38220756
1284,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1284,30,0,22,8,0,0,22,8,0,Dhanmondi,23.74260831,90.38220756
1285,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1285,56,0,56,0,0,0,56,0,0,Dhanmondi,23.74260831,90.38220756
1286,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1286,14,0,0,14,0,0,0,14,0,Dhanmondi,23.74260831,90.38220756
1287,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1287,9,0,0,9,0,0,0,9,0,Dhanmondi,23.74260831,90.38220756
1288,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1288,4,0,0,4,0,0,0,4,0,Dhanmondi,23.74260831,90.38220756
1289,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1289,2,0,2,0,0,0,2,0,0,Dhanmondi,23.74260831,90.38220756
1290,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1290,15,0,10,5,0,0,10,5,0,Dhanmondi,23.74260831,90.38220756
1291,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1291,55,0,55,0,0,0,55,0,0,Dhanmondi,23.74260831,90.38220756
1292,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1292,7,0,0,7,0,0,0,7,0,Dhanmondi,23.74260831,90.38220756
1293,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1293,16,0,16,0,0,0,16,0,0,Dhanmondi,23.74260831,90.38220756
1294,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1294,9,0,3,6,0,0,3,6,0,Dhanmondi,23.74260831,90.38220756
1295,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1295,2,0,2,0,0,0,2,0,0,Dhanmondi,23.74260831,90.38220756
1296,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1296,7,0,7,0,0,0,7,0,0,Dhanmondi,23.74260831,90.38220756
1297,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1297,4,4,0,0,0,0,4,0,0,Dhanmondi,23.74260831,90.38220756
1298,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1298,3,3,0,0,0,0,3,0,0,Dhanmondi,23.74260831,90.38220756
1299,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1299,26,26,0,0,0,0,26,0,0,Dhanmondi,23.74260831,90.38220756
1300,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1300,4,4,0,0,0,0,4,0,0,Dhanmondi,23.74260831,90.38220756
1301,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1301,6,6,0,0,0,0,6,0,0,Dhanmondi,23.74260831,90.38220756
1302,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1302,1,1,0,0,0,0,1,0,0,Dhanmondi,23.74260831,90.38220756
1303,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1303,4,4,0,0,0,0,4,0,0,Dhanmondi,23.74260831,90.38220756
1304,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1304,4,4,0,0,0,0,4,0,0,Dhanmondi,23.74260831,90.38220756
1305,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1305,8,8,0,0,0,0,8,0,0,Dhanmondi,23.74260831,90.38220756
1306,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1306,3,3,0,0,0,0,3,0,0,Dhanmondi,23.74260831,90.38220756
1307,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1307,1,1,0,0,0,0,1,0,0,Dhanmondi,23.74260831,90.38220756
1308,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1308,1,1,0,0,0,0,1,0,0,Dhanmondi,23.74260831,90.38220756
1309,New Market,23.73857599,90.38342463,১৩/৮১,19/07/2024,1309,2,2,0,0,0,0,2,0,0,Dhanmondi,23.74260831,90.38220756
1310,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1310,10,0,0,0,10,0,0,10,0,Mohakhali,23.77804533,90.39755233
1311,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1311,7,0,0,0,7,0,0,7,0,Mohakhali,23.77804533,90.39755233
1312,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1312,5,0,0,5,0,0,0,5,0,Mohakhali,23.77804533,90.39755233
1313,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1313,7,0,0,0,7,0,0,7,0,Mohakhali,23.77804533,90.39755233
1314,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1314,3,0,0,0,3,0,0,3,0,Mohakhali,23.77804533,90.39755233
1315,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1315,0,0,0,0,0,0,0,0,0,Mohakhali,23.77804533,90.39755233
1316,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1316,10,0,0,0,10,0,0,10,0,Mohakhali,23.77804533,90.39755233
1317,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1317,12,0,0,0,12,0,0,12,0,Mohakhali,23.77804533,90.39755233
1318,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1318,13,0,0,0,0,0,0,0,13,Mohakhali,23.77804533,90.39755233
1319,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1319,5,0,0,0,0,0,0,0,5,Mohakhali,23.77804533,90.39755233
1320,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1320,10,0,0,0,0,0,0,0,10,Mohakhali,23.77804533,90.39755233
1321,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1321,8,0,0,0,8,0,0,8,0,Mohakhali,23.77804533,90.39755233
1322,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1322,6,0,0,0,6,0,0,6,0,Mohakhali,23.77804533,90.39755233
1323,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1323,8,0,0,0,8,0,0,8,0,Mohakhali,23.77804533,90.39755233
1324,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1324,5,0,0,0,0,0,0,0,5,Mohakhali,23.77804533,90.39755233
1325,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1325,20,0,0,0,0,0,0,0,20,Mohakhali,23.77804533,90.39755233
1326,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1326,30,0,0,0,0,0,0,0,30,Mohakhali,23.77804533,90.39755233
1327,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1327,15,0,0,0,0,0,0,0,15,Mohakhali,23.77804533,90.39755233
1328,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1328,5,0,0,0,5,0,0,5,0,Mohakhali,23.77804533,90.39755233
1329,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1329,2,0,0,0,2,0,0,2,0,Mohakhali,23.77804533,90.39755233
1330,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1330,4,0,0,0,0,0,0,0,4,Mohakhali,23.77804533,90.39755233
1331,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1331,30,0,0,0,30,0,0,30,0,Mohakhali,23.77804533,90.39755233
1332,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1332,1,0,0,0,0,0,0,0,1,Mohakhali,23.77804533,90.39755233
1333,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1333,15,0,0,0,15,0,0,15,0,Mohakhali,23.77804533,90.39755233
1334,Mohakhali,23.77804533,90.39755233,১৩/২২৫,16/07/2024,1334,35,0,0,0,35,0,0,35,0,Mohakhali,23.77804533,90.39755233
1335,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1335,47,0,22,0,25,0,22,25,0,Mohakhali,23.77804533,90.39755233
1336,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1336,45,0,0,0,45,0,0,45,0,Mohakhali,23.77804533,90.39755233
1337,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1337,58,0,0,0,58,0,0,58,0,Mohakhali,23.77804533,90.39755233
1338,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1338,37,0,0,0,37,0,0,37,0,Mohakhali,23.77804533,90.39755233
1339,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1339,15,0,0,0,15,0,0,15,0,Mohakhali,23.77804533,90.39755233
1340,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1340,130,0,73,57,0,0,73,57,0,Mohakhali,23.77804533,90.39755233
1341,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1341,142,0,87,55,0,0,87,55,0,Mohakhali,23.77804533,90.39755233
1342,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1342,136,0,73,63,0,0,73,63,0,Mohakhali,23.77804533,90.39755233
1343,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1343,145,0,68,77,0,0,68,77,0,Mohakhali,23.77804533,90.39755233
1344,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1344,129,0,57,72,0,0,57,72,0,Mohakhali,23.77804533,90.39755233
1345,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1345,135,0,53,82,0,0,53,82,0,Mohakhali,23.77804533,90.39755233
1346,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1346,135,0,47,88,0,0,47,88,0,Mohakhali,23.77804533,90.39755233
1347,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1347,125,0,52,73,0,0,52,73,0,Mohakhali,23.77804533,90.39755233
1348,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1348,124,0,57,67,0,0,57,67,0,Mohakhali,23.77804533,90.39755233
1349,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1349,20,0,4,16,0,0,4,16,0,Mohakhali,23.77804533,90.39755233
1350,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1350,12,0,2,10,0,0,2,10,0,Mohakhali,23.77804533,90.39755233
1351,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1351,4,0,2,2,0,0,2,2,0,Mohakhali,23.77804533,90.39755233
1352,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1352,40,0,15,25,0,0,15,25,0,Mohakhali,23.77804533,90.39755233
1353,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1353,4,0,0,0,4,0,0,4,0,Mohakhali,23.77804533,90.39755233
1354,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1354,6,0,0,0,6,0,0,6,0,Mohakhali,23.77804533,90.39755233
1355,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1355,7,0,0,0,7,0,0,7,0,Mohakhali,23.77804533,90.39755233
1356,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1356,8,0,0,0,8,0,0,8,0,Mohakhali,23.77804533,90.39755233
1357,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1357,39,0,10,18,11,0,10,29,0,Mohakhali,23.77804533,90.39755233
1358,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1358,28,0,10,18,0,0,10,18,0,Mohakhali,23.77804533,90.39755233
1359,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1359,27,0,15,12,0,0,15,12,0,Mohakhali,23.77804533,90.39755233
1360,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1360,42,0,17,25,0,0,17,25,0,Mohakhali,23.77804533,90.39755233
1361,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1361,32,0,17,15,0,0,17,15,0,Mohakhali,23.77804533,90.39755233
1362,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1362,35,0,17,18,0,0,17,18,0,Mohakhali,23.77804533,90.39755233
1363,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1363,45,0,20,25,0,0,20,25,0,Mohakhali,23.77804533,90.39755233
1364,Mohakhali,23.77804533,90.39755233,১৫/২২৭,18/07/2024,1364,35,0,17,18,0,0,17,18,0,Mohakhali,23.77804533,90.39755233
